episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
2031,337,-11.2415,0.7000,11,6,77,76,1,12,2173.62,5
2032,388,-23.2982,0.6500,12,3,76,73,1,8,2038.71,13
2033,473,-11.0920,0.7250,11,4,80,79,0,9,2054.97,10
2034,448,-1.9115,0.7250,9,5,75,71,3,15,2120.32,11
2035,21,-14.5636,0.7000,12,6,71,71,0,7,1984.23,8
2036,251,9.4823,0.7750,6,4,85,83,5,10,2256.19,11
2037,76,4.1562,0.7500,8,4,76,76,3,16,2121.67,13
2038,474,-1.6113,0.7250,11,3,70,68,0,8,2073.50,13
2039,333,0.1908,0.7500,9,3,79,78,1,16,2223.30,7
2040,304,-15.9974,0.7000,12,3,84,84,0,12,2190.88,5
2041,226,-0.5607,0.7750,9,4,82,81,0,3,2220.43,24
2042,80,1.1178,0.7500,9,2,81,80,1,8,2238.05,11
2043,255,-5.9563,0.7250,10,4,75,74,2,4,2143.99,10
2044,68,25.4033,0.8250,5,2,82,81,2,15,2298.83,7
2045,165,23.1439,0.8000,6,2,73,73,3,12,2341.34,6
2046,149,8.2082,0.7250,7,2,76,76,4,9,2162.99,9
2047,382,-11.3582,0.6750,11,2,79,76,1,14,2127.44,9
2048,250,8.6391,0.7750,9,3,74,72,1,4,2212.96,10
2049,479,-22.1482,0.6750,12,4,76,75,1,5,1909.72,28
2050,211,-28.8816,0.6750,13,4,84,82,3,5,2040.78,9
2051,391,-39.7316,0.6250,15,7,73,71,0,8,1834.21,6
2052,315,-18.4166,0.7000,12,6,78,78,0,6,2167.76,9
2053,477,-47.9865,0.6000,16,7,80,79,0,3,1818.15,8
2054,164,-16.3509,0.7000,12,5,77,77,2,7,2165.38,11
2055,319,-7.8119,0.7250,11,4,76,76,0,11,2179.92,10
2056,173,0.6756,0.7250,10,4,70,68,1,8,2157.61,8
2057,491,2.9206,0.7500,9,2,80,78,3,11,2150.05,6
2058,28,6.4927,0.7500,9,2,76,76,0,8,2193.89,16
2059,229,-13.2998,0.7250,11,6,76,74,1,3,2145.79,16
2060,257,2.3263,0.7500,10,4,72,72,0,4,2260.47,6
2061,158,9.6012,0.7500,9,3,68,67,2,8,2142.53,7
2062,346,-19.3952,0.7000,12,4,80,78,1,4,2055.01,13
2063,101,11.3208,0.8000,8,2,80,79,2,15,2224.79,10
2064,13,-8.0022,0.7000,10,4,76,75,3,11,2059.52,12
2065,34,17.9075,0.7500,7,2,73,72,2,11,2242.50,10
2066,344,-19.2633,0.7000,12,3,81,79,1,15,1981.06,19
2067,164,19.1189,0.7750,6,2,77,76,3,11,2289.62,6
2068,36,-6.2636,0.7000,10,4,73,73,1,5,2026.01,8
2069,68,-6.6308,0.7500,10,8,75,75,0,14,2079.61,9
2070,261,-12.1806,0.7000,12,5,72,71,0,3,2134.78,11
2071,472,-6.5653,0.7250,10,2,81,78,2,9,2018.15,9
2072,366,-36.9148,0.6250,15,6,76,74,1,9,2014.98,9
2073,450,-2.4354,0.7500,10,6,70,68,2,15,1988.89,7
2074,274,-20.7477,0.7000,12,5,76,76,2,8,2018.45,16
2075,425,-31.9226,0.6250,14,7,70,68,0,9,1872.06,4
2076,155,-47.9890,0.6000,16,7,76,76,0,4,1922.00,14
2077,249,9.0753,0.7500,8,4,72,72,2,0,2180.54,7
2078,438,-6.5740,0.7250,11,3,73,69,0,13,2024.59,6
2079,217,14.1556,0.8000,8,3,77,76,0,4,2184.61,10
2080,404,-12.4981,0.7000,10,4,85,83,4,13,2052.59,6
2081,304,-17.7289,0.7000,11,4,86,85,0,12,2155.30,6
2082,124,-21.5071,0.6750,13,3,77,77,0,11,2109.35,15
2083,467,-36.5798,0.6250,15,5,75,73,0,7,1825.50,12
2084,82,-1.4530,0.7500,9,6,76,76,2,11,2172.20,14
2085,59,6.2353,0.7750,9,5,73,73,0,7,2099.76,14
2086,278,-2.6078,0.7250,9,3,79,75,3,8,2221.29,11
2087,301,-33.3315,0.6500,14,9,75,75,0,9,2064.00,8
2088,205,4.6282,0.7500,9,3,78,78,2,2,2189.67,0
2089,277,6.2137,0.7500,8,4,75,72,3,9,2253.20,13
2090,56,33.0136,0.8500,5,2,75,75,1,13,2273.18,19
2091,415,-15.7038,0.7000,12,3,76,73,0,8,1918.17,15
2092,463,-22.7930,0.6750,13,4,73,70,0,4,1916.01,14
2093,281,-5.6082,0.7500,10,8,71,69,1,10,2116.16,11
2094,446,-11.7625,0.7000,12,2,73,73,0,9,1957.38,17
2095,376,-20.9063,0.7000,11,7,79,79,2,9,2130.53,23
2096,323,-28.9826,0.6500,13,7,76,76,1,9,2116.71,21
2097,177,-10.5800,0.7250,11,7,77,77,1,6,2168.09,7
2098,167,4.2959,0.7500,8,2,82,82,3,6,2157.57,6
2099,117,-16.6810,0.7000,12,7,75,73,0,15,2056.47,5
2100,358,-40.0890,0.6000,15,5,77,77,1,9,1949.53,14
2101,124,25.2377,0.8250,6,3,75,75,2,18,2339.62,4
2102,188,-1.0644,0.7500,10,3,77,77,1,1,2141.65,10
2103,37,30.4294,0.8250,5,2,73,73,3,14,2338.91,20
2104,32,17.8451,0.8000,6,3,77,77,3,14,2184.33,3
2105,71,6.9052,0.7500,9,4,69,68,0,9,2136.19,10
2106,365,-19.0195,0.7000,12,4,79,76,2,9,2013.70,8
2107,359,-14.9108,0.7250,11,7,75,74,2,10,2045.02,9
2108,450,-27.8522,0.6750,13,7,79,73,0,9,1992.38,7
2109,54,9.1437,0.7750,9,4,70,70,0,6,2205.70,29
2110,397,-34.4696,0.6500,14,7,75,74,1,6,1912.78,15
2111,18,9.0067,0.7500,9,2,71,71,1,7,2137.34,6
2112,340,0.4164,0.7500,9,4,74,74,3,12,2221.70,18
2113,195,-15.1004,0.7000,11,4,81,80,2,5,2155.74,4
2114,289,-16.5447,0.6750,12,4,73,72,1,10,1992.04,10
2115,250,3.2216,0.7500,8,4,81,80,3,7,2179.45,15
2116,113,-12.6612,0.7250,11,5,79,79,0,14,2137.26,15
2117,128,0.1213,0.7500,9,4,79,79,2,14,2130.62,10
2118,60,-31.2148,0.6750,13,8,84,84,0,8,1994.75,12
2119,409,-13.3017,0.7000,11,4,73,71,2,11,2037.00,6
2120,479,-7.3112,0.7000,10,3,75,73,1,12,1963.62,11
2121,201,-4.3383,0.7250,9,4,80,80,4,4,2246.00,12
2122,441,-9.8871,0.7000,10,4,81,78,1,14,2124.82,13
2123,256,-8.0444,0.7250,11,3,75,73,2,5,2113.01,15
2124,387,-9.7052,0.7250,11,3,76,74,2,14,2084.02,11
2125,274,1.1338,0.7250,8,5,75,73,3,7,2115.04,10
2126,193,-9.4680,0.7000,11,2,78,77,0,5,2238.80,13
2127,62,-15.0078,0.7000,12,6,75,75,1,8,2053.38,11
2128,422,-16.2437,0.6750,11,3,77,75,1,11,2059.92,8
2129,306,-8.7606,0.7250,11,4,80,79,0,12,2209.78,20
2130,426,-32.5911,0.6500,14,4,75,73,1,5,1887.94,15
2131,331,2.5623,0.7500,10,4,76,75,1,9,2218.25,10
2132,344,-29.9209,0.6750,13,7,78,78,0,11,2032.63,7
2133,481,-9.5636,0.7000,11,2,76,75,2,7,1990.03,15
2134,50,24.2633,0.8500,5,3,85,85,1,14,2282.50,12
2135,171,38.1428,0.8000,2,2,76,76,5,13,2361.72,12
2136,242,-1.2062,0.7250,9,4,74,74,2,2,2165.39,10
2137,47,20.5759,0.7750,6,2,72,72,2,11,2156.49,4
2138,217,15.6630,0.8000,8,5,70,70,0,1,2311.59,10
2139,410,-20.8966,0.6750,12,6,73,71,2,9,1990.30,10
2140,70,3.9060,0.7750,9,5,75,75,1,11,2164.68,12
2141,186,-25.9886,0.6500,13,5,77,77,1,3,2117.00,13
2142,279,-2.2650,0.7500,10,4,77,77,1,8,2187.80,16
2143,321,0.8809,0.7500,10,3,75,73,0,11,2175.25,14
2144,53,12.3806,0.7500,7,3,71,70,4,13,2119.83,12
2145,303,-11.6766,0.7000,11,6,77,76,0,8,2208.02,6
2146,200,-5.8459,0.7250,10,2,79,79,3,2,2182.32,16
2147,122,-9.5250,0.7250,11,5,76,76,0,12,2084.29,11
2148,276,8.0174,0.8000,7,7,80,79,4,13,2276.63,11
2149,143,3.5029,0.7000,9,3,69,69,2,10,2250.96,11
2150,145,11.6350,0.8000,8,4,77,77,2,11,2287.96,7
2151,362,-20.8214,0.7000,12,3,87,86,0,10,2072.30,8
2152,390,-6.1933,0.7250,11,4,71,70,1,8,2032.11,15
2153,94,23.1090,0.8000,6,1,78,76,2,15,2259.94,11
2154,333,-12.8769,0.7250,11,5,78,77,1,13,2169.31,16
2155,187,9.2389,0.7500,6,4,84,83,4,6,2274.03,10
2156,374,-27.6610,0.6750,13,8,77,75,1,10,1968.49,4
2157,432,-41.1589,0.6000,15,7,75,74,1,4,1873.66,18
2158,419,-42.1507,0.6000,16,5,70,69,1,6,1970.73,16
2159,105,13.0540,0.7500,7,2,78,78,2,18,2228.54,13
2160,171,11.3611,0.7250,6,2,74,74,6,6,2246.19,6
2161,386,-11.6734,0.7000,11,4,76,74,1,13,2179.63,9
2162,55,4.0943,0.7250,8,3,75,74,3,6,2145.62,7
2163,103,-20.6460,0.7000,12,6,80,80,0,12,2178.10,17
2164,265,-7.3349,0.7000,11,3,73,72,1,2,2123.67,11
2165,54,13.2524,0.8000,7,4,74,72,4,8,2163.21,11
2166,205,-20.0559,0.6750,13,6,72,72,0,0,2203.27,17
2167,310,-4.8292,0.7500,10,6,79,78,0,11,2192.99,18
2168,148,38.8540,0.8500,4,1,75,74,2,16,2450.04,15
2169,172,-2.5955,0.7250,9,2,80,78,4,7,2243.46,8
2170,399,-14.7978,0.7000,12,4,74,73,0,13,1960.15,8
2171,340,-52.5913,0.6000,16,8,81,80,0,8,1920.37,15
2172,479,3.5698,0.7250,10,2,68,65,1,11,1996.49,15
2173,138,26.6625,0.8000,5,2,82,81,2,15,2518.94,8
2174,438,-25.2220,0.6750,13,5,74,72,1,9,1890.42,8
2175,293,-30.2445,0.6500,14,8,67,67,1,5,2037.17,6
2176,467,-13.3952,0.7000,11,4,75,74,1,12,1973.21,17
2177,464,-21.4959,0.6750,13,3,76,72,1,7,1965.92,26
2178,175,2.3674,0.7750,8,6,82,82,2,4,2224.06,13
2179,401,-9.4323,0.7000,11,2,75,74,1,14,2053.38,8
2180,467,-18.9873,0.6750,13,5,69,67,0,7,1962.64,7
2181,190,-2.8235,0.7500,9,5,77,77,2,2,2137.03,14
2182,130,1.8107,0.7250,9,3,75,74,3,15,2226.56,5
2183,476,-2.0591,0.7250,9,4,76,74,1,12,2112.50,9
2184,329,-6.9574,0.7500,10,5,81,80,2,12,2273.06,12
2185,388,-31.5316,0.6500,14,5,79,78,0,7,2041.20,17
2186,402,-22.0618,0.6750,13,4,73,73,0,8,2057.41,17
2187,79,6.7744,0.7750,8,3,78,78,2,9,2197.60,12
2188,156,5.1088,0.7750,9,5,76,75,0,5,2260.83,10
2189,59,-19.5931,0.6750,12,5,72,72,0,9,2031.31,14
2190,468,-28.5672,0.6750,13,5,80,77,1,9,2028.92,17
2191,311,-25.3527,0.6500,13,5,74,74,0,9,1976.70,10
2192,52,-38.0007,0.6250,15,9,71,71,0,6,1909.16,9
2193,470,0.5677,0.7500,10,5,73,69,0,15,2137.99,14
2194,218,9.2516,0.7750,9,3,72,71,1,4,2232.73,6
2195,442,-28.9235,0.6250,13,6,74,71,2,10,1958.93,11
2196,152,-11.3894,0.7000,12,4,73,73,1,8,2077.77,9
2197,344,-8.5486,0.7250,11,4,79,79,1,9,2150.08,12
2198,338,-17.2646,0.6750,12,3,75,75,1,8,2053.40,8
2199,381,-13.0983,0.7000,11,5,75,72,3,9,2139.24,7
2200,457,2.8015,0.7500,10,2,73,69,1,8,2112.87,13
2201,489,-5.5991,0.7000,10,4,70,68,2,11,1987.77,14
2202,61,13.1396,0.7750,8,2,76,76,0,14,2175.52,15
2203,183,9.7564,0.8000,8,5,78,78,2,9,2251.37,2
2204,430,-40.1736,0.6250,15,6,74,74,1,8,1870.64,13
2205,405,-6.6891,0.7000,10,3,76,74,1,9,2030.20,7
2206,466,-21.8839,0.7000,12,5,77,76,0,9,1907.47,18
2207,39,26.8391,0.8250,7,2,64,64,3,13,2180.26,12
2208,348,-37.6903,0.6250,14,6,76,74,1,8,1946.70,9
2209,487,-8.8495,0.7000,11,3,72,69,0,11,2074.52,22
2210,385,-45.1060,0.6000,16,6,75,74,0,3,1977.55,16
2211,78,-4.2182,0.7250,9,5,79,79,2,10,2226.69,17
2212,134,3.6473,0.7000,8,3,72,72,3,12,2241.42,13
2213,471,1.5765,0.7750,9,4,79,78,3,15,2105.13,13
2214,104,4.1650,0.7750,9,4,77,76,1,15,2186.31,8
2215,314,-1.9334,0.7750,9,3,87,85,2,12,2216.24,18
2216,117,7.6406,0.7500,9,1,75,75,1,11,2135.33,14
2217,292,-10.6190,0.7250,11,5,78,78,0,6,2058.91,21
2218,152,24.6595,0.8250,6,4,75,75,2,9,2316.27,16
2219,301,-13.6412,0.7250,10,4,85,85,1,10,2166.69,22
2220,67,-6.3967,0.7000,10,4,72,72,2,10,2000.39,8
2221,247,12.5255,0.8000,7,1,85,84,4,7,2245.39,13
2222,132,-6.6666,0.7250,11,3,76,76,0,9,2144.36,8
2223,203,-10.8959,0.7000,11,3,79,79,1,4,2169.64,13
2224,226,-9.6747,0.7250,11,5,77,76,1,2,2085.15,10
2225,131,-17.4384,0.6750,13,4,73,73,0,10,2126.83,12
2226,293,-27.8860,0.6750,13,7,73,73,1,6,2009.17,14
2227,152,0.9059,0.7500,10,5,70,70,0,10,2281.39,23
2228,460,-12.0478,0.7000,12,4,68,66,1,10,1894.94,10
2229,488,-18.6676,0.7000,11,4,84,81,3,9,2074.81,18
2230,66,-2.0075,0.7250,9,3,82,81,2,13,2151.07,11
2231,130,-8.7859,0.7000,12,3,67,67,0,9,2020.22,9
2232,356,0.1712,0.7500,10,3,74,71,0,13,2165.80,8
2233,277,-32.5250,0.6500,14,8,74,74,1,4,1915.84,13
2234,175,-9.6676,0.7000,11,5,75,75,1,5,2249.26,14
2235,116,21.3621,0.8250,7,2,79,77,0,19,2364.52,14
2236,376,-23.4559,0.6500,12,5,75,75,2,11,2065.91,18
2237,59,9.7661,0.7750,7,3,82,80,2,13,2265.71,11
2238,93,-6.4407,0.7250,9,4,81,81,3,12,2087.33,19
2239,399,-33.0239,0.6250,15,4,71,69,1,8,1921.81,8
2240,65,-2.5523,0.7750,9,5,81,81,0,11,2144.72,25
2241,146,14.4518,0.8000,7,5,78,77,2,11,2305.17,5
2242,34,24.4423,0.8250,5,4,76,76,1,7,2299.26,15
2243,232,-7.3178,0.7250,10,5,77,77,2,3,2137.12,14
2244,442,-16.4281,0.6750,13,2,67,64,0,9,1896.17,15
2245,301,-25.1366,0.7000,12,8,80,80,1,10,2004.28,12
2246,17,-2.2249,0.6750,8,3,78,78,3,7,2089.57,10
2247,292,-31.3529,0.6500,14,8,68,66,0,9,2024.02,11
2248,468,-9.2389,0.7250,11,4,75,72,0,13,1973.00,18
2249,203,-1.6676,0.7500,10,5,76,74,1,1,2205.81,17
2250,136,20.6869,0.8250,7,3,75,74,1,15,2270.76,30
2251,351,12.5120,0.7750,8,2,80,74,0,15,2336.06,12
2252,351,-28.9934,0.6500,14,4,74,73,0,8,2030.38,11
2253,240,-5.1382,0.7500,10,5,77,76,1,3,2163.91,15
2254,67,-13.6210,0.7250,11,6,79,79,1,8,2104.48,22
2255,127,-16.5283,0.6750,12,5,71,71,1,11,2040.37,15
2256,435,-32.3345,0.6500,14,6,75,74,1,7,1955.43,8
2257,167,31.3943,0.8500,5,2,80,79,3,12,2363.35,6
2258,312,-1.2309,0.7500,9,5,77,74,1,11,2164.04,7
2259,460,-14.6956,0.6750,11,2,75,74,3,13,1952.84,16
2260,93,7.9836,0.7750,9,4,73,73,0,13,2219.10,16
2261,406,-12.6037,0.7000,11,6,74,72,1,7,2018.68,8
2262,62,18.0443,0.8250,7,4,76,76,3,11,2252.44,17
2263,175,23.1801,0.8250,5,3,82,82,2,11,2378.85,13
2264,261,10.5078,0.7750,8,5,72,72,2,4,2228.30,10
2265,424,-19.3878,0.7000,12,4,76,73,3,6,2148.03,18
2266,268,13.3803,0.7750,7,5,76,73,3,11,2293.34,12
2267,261,-13.1792,0.7000,12,5,75,74,1,4,2141.79,2
2268,24,13.6744,0.7750,7,3,79,78,2,9,2226.91,11
2269,346,-29.3919,0.6500,14,7,73,73,0,8,2014.48,8
2270,111,-11.7694,0.7500,10,7,83,83,1,13,2145.87,11
2271,456,-29.8144,0.6500,14,5,70,67,0,11,1827.18,10
2272,331,-8.5296,0.7250,11,4,78,76,1,11,2219.34,5
2273,253,-0.8355,0.7500,10,6,70,69,1,1,2126.69,12
2274,261,2.3043,0.7500,9,2,83,82,2,7,2174.33,17
2275,142,5.0108,0.7500,9,4,74,73,1,13,2218.61,13
2276,107,6.1614,0.7750,9,4,72,71,2,15,2252.63,15
2277,290,-17.1540,0.7000,12,5,78,77,2,9,2080.91,18
2278,202,0.1320,0.7500,10,4,72,71,1,3,2088.26,4
2279,468,-26.0086,0.6500,14,3,69,68,0,4,1896.72,19
2280,383,-22.6550,0.6750,13,5,70,68,1,9,1948.78,22
2281,461,-12.5423,0.7000,12,3,72,69,2,10,1935.18,9
2282,98,-0.8949,0.7250,9,3,76,75,2,11,2046.70,11
2283,210,14.9559,0.7750,8,1,74,72,2,8,2247.08,14
2284,65,-17.4174,0.7000,12,5,77,77,0,7,2000.05,14
2285,330,-13.6485,0.7000,11,5,77,77,1,8,2165.12,18
2286,477,-12.6249,0.7000,12,3,75,72,0,7,1897.23,14
2287,394,-39.1558,0.6250,15,4,78,76,0,11,1914.49,8
2288,13,7.9151,0.7500,9,4,70,68,1,10,2085.38,9
2289,307,-7.3969,0.7250,10,7,76,76,0,11,2043.28,23
2290,233,6.6022,0.7500,7,2,81,79,4,8,2204.32,22
2291,53,-4.4228,0.7250,11,4,73,73,0,5,2153.26,6
2292,299,-5.1889,0.7750,9,4,85,84,3,15,2202.40,13
2293,236,-10.9170,0.7000,12,3,74,74,0,0,2032.81,13
2294,258,-13.4257,0.7000,11,6,80,79,0,1,2094.76,11
2295,119,-19.8352,0.6750,13,4,69,69,0,11,2081.98,11
2296,100,7.4913,0.7500,9,2,76,76,0,13,2212.09,17
2297,326,-14.5990,0.6750,11,4,77,77,2,11,2135.13,15
2298,41,-13.4147,0.7000,12,7,68,68,0,7,2023.43,10
2299,353,-13.8137,0.7250,11,3,90,90,0,11,2149.77,15
2300,215,21.0130,0.7750,5,2,78,77,5,10,2257.81,12
2301,17,-1.1781,0.7500,10,4,77,77,1,11,2138.47,14
2302,317,-16.2095,0.7000,12,5,80,80,0,9,2097.79,23
2303,80,11.8984,0.8000,8,5,76,76,0,13,2279.81,14
2304,231,-5.9749,0.7250,11,4,74,73,0,3,2152.91,12
2305,103,21.7239,0.8250,7,2,77,77,0,15,2279.39,17
2306,342,-11.2038,0.7250,11,4,77,76,0,13,2096.27,21
2307,165,-13.3731,0.7000,11,6,77,77,1,5,2234.82,21
2308,317,-16.3085,0.7000,12,5,83,80,1,11,2181.82,16
2309,336,-14.2768,0.7250,11,5,84,81,2,12,2113.19,6
2310,466,-1.2209,0.7250,10,4,70,68,2,10,2033.78,15
2311,392,-35.3922,0.6250,15,6,75,74,0,4,2075.98,17
2312,445,-26.5335,0.6500,14,4,75,72,0,4,1929.84,10
2313,440,-25.2591,0.6500,14,3,73,70,0,5,1991.89,14
2314,466,-10.3341,0.7000,11,4,73,72,0,8,1963.68,15
2315,280,-6.6558,0.7500,10,5,86,86,0,9,2128.97,13
2316,194,-13.0383,0.7000,12,6,67,67,3,2,2057.99,7
2317,137,22.3035,0.8250,6,1,82,81,2,12,2240.69,17
2318,20,-4.4692,0.7250,10,4,71,71,2,9,2137.67,6
2319,102,22.1849,0.8000,5,2,75,75,2,17,2279.64,26
2320,344,-27.0691,0.6500,14,2,77,74,0,6,2043.20,12
2321,112,-4.4671,0.7250,11,4,74,74,0,14,2123.92,23
2322,425,-12.6830,0.6500,10,3,76,72,3,13,1957.05,10
2323,270,-7.0166,0.7250,10,5,77,77,2,7,2161.27,18
2324,354,-41.8417,0.6250,15,7,71,69,4,8,2017.54,15
2325,486,-1.1161,0.7500,9,4,76,74,3,13,2001.31,18
2326,77,-8.8016,0.7250,11,6,70,70,0,8,2023.17,19
2327,191,-0.2187,0.7500,9,5,75,74,3,5,2140.89,12
2328,484,-13.7959,0.6750,10,5,79,74,2,12,2037.72,15
2329,132,15.6961,0.7750,7,3,78,78,1,14,2330.80,13
2330,422,-26.6449,0.6250,14,4,66,65,2,5,1894.22,14
2331,313,-3.3837,0.7250,8,4,81,81,5,11,2208.96,17
2332,63,-14.7249,0.7250,11,6,80,80,2,6,2176.39,10
2333,117,22.1495,0.8250,7,2,75,75,2,13,2251.33,19
2334,459,-11.8944,0.7000,11,5,69,68,2,8,1967.32,15
2335,21,14.7450,0.7750,7,3,73,72,3,9,2063.90,6
2336,382,-12.8959,0.7250,11,4,80,77,1,16,1982.20,13
2337,43,4.8114,0.7250,9,3,74,74,0,8,2068.21,11
2338,460,-37.5404,0.6250,15,7,69,67,0,9,1755.06,18
2339,283,0.6844,0.7500,9,4,75,75,2,10,2128.24,15
2340,288,-29.5383,0.6750,13,4,77,76,2,5,1962.62,22
2341,370,-20.6044,0.6750,12,4,76,75,3,12,2050.22,7
2342,73,6.6455,0.7500,8,4,74,73,1,8,2188.68,20
2343,221,-12.2669,0.6750,11,4,75,75,1,3,2153.34,12
2344,221,-6.0044,0.7500,10,4,83,82,3,6,2194.49,7
2345,145,12.8271,0.8000,8,3,77,77,1,12,2293.93,19
2346,297,-21.1240,0.7000,12,6,80,80,2,9,2136.26,19
2347,164,19.9341,0.8000,6,5,78,78,2,10,2339.90,14
2348,74,-7.2018,0.7250,11,6,69,69,1,7,2028.55,10
2349,280,-10.2104,0.7250,11,6,78,76,0,5,2136.89,9
2350,353,-19.4243,0.7000,12,6,76,76,1,10,2044.80,8
2351,314,-24.2598,0.6750,13,4,76,76,1,9,1924.10,17
2352,269,-11.0590,0.7250,10,5,82,81,1,7,2158.57,17
2353,344,-18.5522,0.7250,11,4,87,85,2,17,2159.64,14
2354,272,19.3048,0.8000,8,1,72,70,1,8,2246.05,13
2355,321,-21.4743,0.6750,13,7,70,70,1,8,2037.21,13
2356,270,-20.1643,0.7000,11,6,84,81,2,9,2200.80,19
2357,153,4.8673,0.7500,10,2,67,67,3,9,2239.22,10
2358,270,-29.5305,0.6500,14,7,70,69,1,2,2053.39,7
2359,216,13.0430,0.8000,8,5,69,68,2,7,2208.80,13
2360,397,-47.5077,0.6000,16,8,76,73,0,4,1980.90,12
2361,386,-17.6630,0.7000,12,4,76,74,1,8,2050.58,15
2362,421,-20.9165,0.6750,13,4,70,67,0,4,1981.28,8
2363,456,-26.3091,0.6500,13,5,71,70,1,7,1936.09,11
2364,319,-15.1449,0.7000,11,5,80,79,1,12,2112.94,17
2365,188,9.3352,0.7500,8,3,76,76,2,7,2260.83,4
2366,376,-29.4333,0.6500,14,6,68,66,0,7,1902.38,20
2367,133,-0.5519,0.7250,10,4,72,72,1,13,2166.81,13
2368,273,-30.2569,0.6500,13,6,77,77,1,4,2044.97,21
2369,49,16.5032,0.8000,7,3,76,76,1,6,2196.59,11
2370,228,-7.9577,0.7250,10,4,79,78,3,5,2226.09,11
2371,48,9.0370,0.7750,8,4,73,71,2,10,2074.34,18
2372,55,2.5930,0.7250,9,3,73,73,2,14,2086.04,7
2373,372,-4.4321,0.7250,9,3,83,81,2,17,2068.92,13
2374,435,-2.7633,0.7250,9,5,74,69,4,11,1990.56,16
2375,306,-20.4757,0.7000,12,9,75,73,1,10,2051.33,13
2376,428,-38.8192,0.6000,16,6,65,64,0,5,1829.10,17
2377,458,-35.0595,0.6500,14,6,74,70,0,10,1857.37,19
2378,74,14.6071,0.8000,8,4,68,67,0,13,2199.74,30
2379,215,-20.5002,0.7000,12,8,77,76,1,4,2089.32,18
2380,325,-13.4277,0.7000,11,5,78,76,1,12,2199.84,15
2381,313,1.1169,0.7500,9,3,77,77,1,11,2200.50,18
2382,46,-15.7287,0.7000,12,4,73,73,1,6,2090.61,15
2383,372,-19.9578,0.7000,12,6,77,76,1,14,2113.16,13
2384,481,-13.9593,0.7000,12,4,73,71,0,7,1989.58,21
2385,169,-4.2096,0.7250,9,4,83,83,2,7,2199.75,15
2386,458,-36.8632,0.6250,15,5,70,68,0,7,1853.80,12
2387,302,5.0570,0.7750,9,3,73,68,3,16,2193.01,7
2388,189,4.5286,0.7500,8,4,76,76,3,6,2299.88,8
2389,323,-13.6789,0.7250,11,4,83,82,2,12,2153.95,16
2390,155,35.8408,0.8500,6,1,69,68,1,14,2398.08,7
2391,267,2.9535,0.7250,8,4,75,73,3,8,2146.11,15
2392,19,15.0742,0.7750,7,3,75,75,4,11,2159.86,1
2393,208,10.3996,0.7500,6,4,80,77,3,8,2280.38,11
2394,285,6.0561,0.7750,9,2,76,74,2,15,2257.14,20
2395,206,15.2701,0.8250,7,4,78,77,2,5,2251.51,11
2396,124,23.6644,0.8000,6,0,76,76,3,18,2279.21,14
2397,325,-22.2728,0.7000,11,8,83,82,1,10,2187.94,28
2398,342,-18.4081,0.6750,12,3,83,82,1,16,2218.01,19
2399,81,8.2961,0.7500,8,4,67,67,2,11,2076.56,10
2400,490,-25.9591,0.6750,13,4,77,77,1,5,1962.89,11
