episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
406,18,-1.1267,0.7500,10,4,68,68,1,8,2085.69,24
407,261,19.4537,0.8000,6,2,75,74,4,5,2220.03,24
408,248,-8.1517,0.7250,11,6,66,64,0,2,2125.65,35
409,392,-12.3448,0.7000,12,3,69,69,1,8,1989.39,21
410,385,-10.1668,0.7000,12,3,72,70,0,8,2115.89,26
411,303,-1.4754,0.7500,9,4,80,80,1,8,2118.93,34
412,392,-21.8495,0.6500,14,4,61,58,1,7,1985.30,24
413,148,-18.6567,0.6750,13,4,66,66,1,6,2117.63,25
414,319,-7.7602,0.7250,11,6,65,64,1,13,2128.38,30
415,437,7.1650,0.7500,10,2,63,62,1,13,2005.96,19
416,470,-2.9445,0.7250,10,1,76,74,0,12,1929.61,23
417,291,13.3894,0.7750,8,1,74,72,0,14,2212.03,31
418,153,8.5797,0.7500,8,3,73,72,3,7,2246.05,11
419,301,-12.7004,0.7250,11,4,82,81,1,9,2223.08,27
420,486,-25.3696,0.6500,12,5,75,71,2,9,1951.18,23
421,199,-17.5908,0.7000,12,3,71,70,2,3,2015.25,27
422,21,2.4399,0.7000,9,3,67,67,3,8,2097.69,12
423,315,-1.8157,0.7250,10,3,76,75,1,12,2121.75,20
424,263,4.0369,0.7500,9,6,68,68,0,2,2188.76,26
425,158,18.8728,0.7750,6,4,71,70,5,9,2335.75,11
426,208,6.3514,0.7500,8,3,74,73,2,9,2259.67,18
427,135,-0.0037,0.7250,9,3,75,74,3,11,2171.08,19
428,81,-5.5778,0.7500,10,6,74,73,3,13,2277.88,16
429,475,-5.3341,0.7250,11,4,69,67,0,11,1980.10,20
430,400,-15.0317,0.6750,13,3,62,62,1,9,1934.37,19
431,348,-10.0725,0.7000,11,3,77,76,1,14,2089.56,13
432,224,-10.9917,0.7250,11,5,74,73,1,0,2078.56,39
433,71,13.8761,0.8000,8,3,75,74,0,11,2194.02,23
434,446,-0.1373,0.7250,9,2,74,71,3,13,2044.73,19
435,104,17.5852,0.8000,7,3,71,71,1,15,2223.68,13
436,267,-10.9721,0.7250,11,6,73,72,1,3,2173.28,34
437,20,19.4169,0.8000,7,3,70,70,2,6,2240.01,15
438,145,22.7351,0.8000,7,2,73,73,1,10,2384.72,15
439,405,-3.1260,0.7250,11,2,66,65,1,11,2041.52,32
440,254,20.1329,0.8000,6,4,76,74,4,9,2320.91,34
441,489,-12.3289,0.6750,11,5,66,62,2,12,2069.06,20
442,201,-8.6364,0.7250,10,7,70,70,1,4,2121.96,34
443,375,-14.9325,0.7000,12,5,67,65,1,8,2016.92,13
444,210,12.3613,0.8000,7,5,78,77,2,6,2285.85,22
445,59,2.9959,0.7500,10,6,60,60,0,6,2180.11,31
446,338,-5.8313,0.7250,11,4,71,71,1,14,2145.58,19
447,128,5.7146,0.7500,9,2,72,71,3,11,2141.54,14
448,348,-16.5260,0.7000,12,6,71,70,0,11,1995.13,26
449,101,18.4100,0.7750,6,3,69,69,2,16,2109.74,8
450,20,3.0679,0.7500,9,4,69,69,2,10,2084.65,25
451,474,-5.3641,0.7250,10,5,74,72,0,17,2011.97,19
452,82,18.6860,0.8000,7,4,66,65,2,10,2243.01,34
453,103,6.9197,0.7500,8,4,73,73,2,12,2263.33,16
454,67,-14.8774,0.7000,12,7,65,65,0,9,1974.79,14
455,366,-11.8012,0.6750,11,4,69,68,2,13,2162.77,16
456,179,-17.2222,0.7000,12,6,70,70,2,2,2139.63,26
457,457,-27.8183,0.6500,14,6,64,62,1,9,1936.16,34
458,52,-10.8097,0.7000,12,6,61,61,1,6,2025.75,20
459,439,-4.1362,0.7250,10,5,69,67,2,13,2007.64,20
460,419,13.7225,0.8000,8,3,71,70,2,10,2152.39,23
461,164,19.1880,0.8000,7,3,72,71,1,7,2284.18,22
462,368,-53.6079,0.5750,17,9,66,64,0,7,1854.39,12
463,241,21.3509,0.8000,7,2,71,70,2,6,2257.26,22
464,411,-20.9513,0.6750,13,5,67,64,1,8,1885.70,18
465,431,-14.8944,0.6750,13,4,62,62,0,6,1867.50,30
466,157,9.1515,0.7750,9,2,70,70,2,6,2198.74,21
467,318,-13.8390,0.7000,12,5,71,70,0,9,2103.60,14
468,100,6.4444,0.7750,8,5,75,75,3,13,2196.22,13
469,99,14.7643,0.7750,7,3,68,68,3,11,2165.58,18
470,293,-14.4347,0.7250,11,5,79,78,1,11,2057.83,20
471,473,10.7082,0.7500,7,2,75,70,3,18,2159.61,26
472,300,9.3824,0.7750,7,1,81,77,4,18,2222.22,25
473,302,5.9286,0.7750,9,2,74,72,2,13,2256.96,25
474,350,-23.8408,0.6750,13,7,67,67,0,6,2026.46,23
475,460,-8.1620,0.7000,11,3,71,70,0,10,1902.46,9
476,14,11.0419,0.7500,8,3,69,68,3,5,2250.52,17
477,22,13.3389,0.7750,8,2,70,70,2,5,2154.63,16
478,41,10.5560,0.7500,8,3,70,69,3,9,2164.47,12
479,190,-5.6652,0.7250,10,5,70,70,4,4,2142.29,8
480,428,4.5897,0.7750,9,2,75,72,2,11,2138.81,27
481,454,-12.0702,0.7000,12,3,69,68,0,10,1935.78,21
482,244,16.6209,0.7750,7,3,70,69,2,8,2273.78,24
483,334,7.7452,0.7750,8,4,74,73,2,14,2206.27,17
484,144,-17.5199,0.6750,12,7,69,68,2,8,2083.50,10
485,108,11.7676,0.7750,7,3,75,75,3,10,2261.25,22
486,407,-23.1600,0.6500,14,6,60,59,1,7,1956.85,22
487,448,9.4230,0.7500,10,4,58,56,1,11,2053.81,22
488,366,-8.8913,0.6750,11,3,67,65,2,11,2056.83,18
489,60,2.5853,0.7500,10,6,66,65,0,9,2155.26,13
490,85,13.6842,0.7500,7,4,65,65,3,10,2115.04,23
491,188,37.2321,0.8250,4,1,70,70,3,7,2352.69,17
492,242,19.1755,0.8000,6,2,74,73,4,7,2259.61,24
493,47,10.1152,0.8000,8,7,69,69,1,6,2144.13,18
494,422,4.8607,0.7250,9,2,67,66,3,7,2055.33,22
495,387,-6.6204,0.7000,11,3,68,66,1,13,2052.63,16
496,74,9.8807,0.7750,7,3,73,73,4,8,2125.68,12
497,458,-7.5868,0.7000,12,3,61,61,1,6,1931.89,20
498,46,6.2354,0.7750,9,7,64,64,1,6,2149.97,19
499,417,-8.1975,0.7000,12,4,60,60,1,7,1957.12,24
500,72,19.0588,0.8000,8,4,65,65,1,12,2194.73,19
501,278,-9.4834,0.7250,11,3,75,74,0,8,2185.74,29
502,120,22.1190,0.7750,6,4,71,71,1,14,2229.59,9
503,52,10.0016,0.7750,9,5,65,65,1,7,2161.67,16
504,326,-9.6228,0.7250,10,5,76,75,1,13,2137.89,33
505,309,-6.4838,0.7000,10,4,71,69,0,11,2242.46,16
506,78,7.0273,0.7750,8,5,71,71,3,10,2156.84,22
507,251,0.7953,0.7500,9,4,75,75,2,2,2109.87,17
508,75,-10.4485,0.7000,11,6,69,69,0,10,2085.89,19
509,278,-3.4012,0.7500,10,6,76,75,0,5,2182.66,20
510,200,3.4651,0.7250,10,2,64,64,1,1,2291.33,35
511,407,-45.3177,0.6000,16,8,67,66,2,7,1858.11,11
512,63,5.4732,0.7750,8,7,72,72,2,11,2152.31,17
513,474,-2.3202,0.7250,11,4,65,61,0,11,2043.66,25
514,107,-3.5430,0.7500,9,5,75,75,4,12,2132.24,27
515,312,-12.6962,0.7000,11,5,70,68,3,9,2041.36,14
516,458,-13.9623,0.7250,11,6,75,73,0,8,1957.17,28
517,422,-8.3925,0.7000,11,4,70,68,0,9,2050.87,14
518,342,-11.2273,0.7000,11,5,72,71,1,10,2277.29,19
519,462,-23.3360,0.6750,13,3,70,69,2,5,1955.70,31
520,430,-3.2511,0.7250,11,1,70,70,1,11,2017.36,31
521,131,10.1642,0.7750,9,2,71,71,2,12,2227.21,21
522,177,13.3406,0.7500,6,3,74,74,5,9,2169.81,12
523,209,23.7676,0.8000,6,4,69,68,3,5,2316.66,14
524,437,-21.9195,0.6500,13,4,68,68,1,5,1738.93,14
525,272,-16.6926,0.7250,11,5,83,82,0,4,2134.39,17
526,285,12.1968,0.8000,8,4,72,72,2,11,2237.78,19
527,119,-0.3368,0.7250,9,4,73,73,3,13,2180.05,16
528,170,-3.8288,0.7250,11,6,64,64,0,6,2126.43,22
529,475,-10.7182,0.7000,12,2,74,71,0,9,2013.03,17
530,24,10.1407,0.7750,8,3,73,73,2,10,2205.87,22
531,490,-14.3493,0.7000,12,4,71,68,0,11,1962.16,29
532,223,-23.9619,0.7000,12,8,72,72,1,0,2018.65,33
533,329,-7.1308,0.7250,10,4,75,74,4,14,2236.33,14
534,130,8.9415,0.7500,10,2,65,64,1,12,2216.44,32
535,287,4.7507,0.7500,9,5,68,66,2,10,2125.88,21
536,54,7.2862,0.7500,8,7,67,67,1,6,2123.79,16
537,44,-3.0399,0.7250,11,5,62,61,1,8,2067.67,12
538,354,11.1841,0.7750,9,3,67,66,1,9,2255.00,21
539,174,5.7584,0.7250,9,4,67,67,1,6,2153.22,12
540,167,19.0718,0.8000,7,3,73,73,3,10,2320.17,11
541,300,4.3530,0.7500,9,5,67,67,2,7,2175.07,28
542,400,-11.8301,0.7000,11,4,70,68,2,7,1972.09,14
543,456,-0.5201,0.7250,10,4,67,64,3,8,2058.69,17
544,209,-8.6035,0.7000,11,6,64,64,1,0,2108.97,23
545,150,-5.9270,0.7250,11,3,72,72,0,8,2084.66,12
546,329,-20.6746,0.6750,12,3,74,73,1,12,2074.90,22
547,427,-3.8522,0.7000,11,1,64,62,2,11,2011.88,23
548,265,11.2948,0.7500,7,3,72,71,2,11,2147.37,32
549,183,23.8056,0.7750,5,2,75,74,5,7,2323.70,11
550,51,9.0821,0.7750,8,5,71,70,1,9,2184.05,18
551,439,-3.2161,0.7250,11,2,64,64,1,10,1972.12,24
552,423,-23.6099,0.6250,12,5,68,66,2,7,1909.72,12
553,391,-16.8477,0.6750,13,4,66,65,0,6,1973.24,27
554,32,19.2584,0.7750,7,4,65,64,2,5,2202.78,19
555,396,-15.0522,0.6750,12,3,68,67,1,8,2016.12,24
556,204,9.1398,0.7500,9,2,69,68,1,8,2217.70,12
557,438,-18.6856,0.6750,13,4,63,62,1,7,1841.46,14
558,405,-13.4441,0.7000,11,5,67,67,2,9,1940.56,26
559,133,6.7777,0.7250,8,2,76,76,1,11,2133.28,10
560,203,17.1269,0.8000,7,3,73,72,3,4,2221.88,13
561,211,20.9244,0.8000,7,2,75,75,2,7,2234.49,21
562,31,0.4911,0.7500,9,5,72,72,0,8,2109.76,34
563,347,-7.2620,0.7250,11,5,68,68,1,9,2086.01,25
564,404,-20.6142,0.6750,13,5,65,64,0,7,1819.39,24
565,183,21.8714,0.8000,6,1,74,73,4,7,2251.37,22
566,72,6.3200,0.7500,10,6,59,59,0,7,2138.96,28
567,24,17.1771,0.8000,8,2,70,69,1,7,2270.37,24
568,223,-3.4347,0.7500,9,3,79,77,4,6,2140.68,23
569,81,8.5656,0.7750,8,4,70,70,2,11,2175.93,14
570,473,-11.2961,0.7000,12,3,67,65,0,11,1934.37,30
571,26,4.0304,0.7250,9,4,67,66,1,8,2146.36,18
572,162,13.9270,0.7750,7,1,74,74,5,9,2276.49,21
573,121,22.6580,0.8250,7,3,73,73,1,17,2358.55,9
574,119,36.9165,0.8500,4,1,73,73,4,16,2340.23,14
575,215,13.7769,0.7500,7,1,77,76,3,5,2265.46,10
576,151,8.5309,0.7500,7,0,81,80,6,7,2231.83,19
577,150,-5.9913,0.7250,10,5,71,71,2,8,2111.16,20
578,239,21.5148,0.8250,6,2,77,76,3,6,2283.34,28
579,122,18.5815,0.7750,6,2,72,70,5,15,2260.23,11
580,9,5.1752,0.7250,9,4,68,68,2,11,2122.14,11
581,252,15.1149,0.7750,7,2,76,75,2,7,2251.73,21
582,47,-3.0999,0.7250,10,5,68,68,1,8,2083.87,18
583,429,-4.7551,0.7000,10,3,70,67,1,10,1952.44,20
584,173,15.2262,0.7750,7,2,75,74,4,8,2172.85,11
585,328,-1.4399,0.7500,9,4,78,77,3,14,2261.28,25
586,129,9.5174,0.7500,8,2,71,71,4,11,2202.70,15
587,104,11.5149,0.7750,7,5,70,70,4,13,2212.83,10
588,359,-25.7146,0.6500,14,6,68,66,0,10,2021.25,14
589,75,2.9975,0.7750,9,5,69,69,2,11,2159.98,10
590,223,10.2766,0.7750,9,4,69,69,0,3,2186.09,19
591,290,0.4748,0.7500,9,4,73,73,2,7,2164.01,25
592,370,-37.6835,0.6250,15,8,68,67,0,8,1911.50,15
593,130,21.2228,0.7750,6,1,70,70,3,13,2203.11,17
594,55,12.7588,0.7750,8,4,70,70,2,8,2120.43,10
595,204,3.4732,0.7750,9,8,69,69,0,5,2243.48,34
596,231,18.7273,0.8000,6,4,73,72,4,6,2256.74,11
597,149,12.6036,0.7750,8,2,77,75,3,9,2312.72,11
598,274,10.2887,0.8000,8,2,75,75,3,9,2287.71,21
599,108,5.1541,0.7500,9,4,70,70,0,16,2096.21,19
600,215,17.0027,0.8000,7,5,73,72,1,4,2353.27,19
