episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
351,310,-13.2332,0.6500,13,5,83,81,1,8,1884.73,1
352,443,-22.8244,0.6250,15,7,77,75,1,3,1763.56,2
353,345,-22.9237,0.6250,15,7,76,74,0,9,1993.21,4
354,456,-26.9613,0.6000,16,7,73,70,1,4,1951.37,0
355,268,14.0413,0.7000,10,3,74,70,2,9,2213.28,1
356,395,-23.7204,0.6250,15,5,81,79,0,6,1947.30,1
357,93,18.8161,0.7500,10,3,80,80,1,15,2202.63,1
358,142,16.2689,0.7500,10,3,82,81,1,12,2069.09,7
359,313,25.7220,0.7750,9,2,80,78,3,14,2214.54,1
360,234,5.1256,0.6750,11,4,70,70,2,0,2117.76,2
361,387,-33.5178,0.6000,16,8,81,81,1,7,1848.10,4
362,204,2.2800,0.6500,10,4,78,78,5,0,2009.83,0
363,117,38.0743,0.8000,6,3,82,82,3,14,2252.43,4
364,339,-36.2625,0.5750,17,6,84,84,0,9,1863.19,3
365,457,-9.0343,0.6750,13,6,81,80,0,10,1820.77,0
366,404,-33.4590,0.6000,16,6,82,77,1,7,1870.19,1
367,490,-23.2049,0.6000,16,6,71,71,0,1,1816.98,6
368,473,4.9022,0.7000,11,3,75,74,3,10,1981.98,2
369,96,-19.0145,0.6250,15,7,74,74,1,12,2033.34,3
370,353,7.4091,0.6750,11,3,77,77,2,9,2174.84,3
371,142,37.8648,0.8000,7,3,75,75,3,11,2382.63,2
372,352,-14.2154,0.6500,14,6,75,74,1,9,1908.50,5
373,16,23.2963,0.7500,9,3,79,78,1,8,2131.91,1
374,53,14.6039,0.7250,10,3,80,80,0,6,2040.31,0
375,241,27.4999,0.7250,8,2,74,73,4,10,2288.37,1
376,392,-32.5240,0.5750,17,8,72,70,0,2,1895.14,2
377,214,27.2302,0.7500,9,1,74,74,2,1,2093.39,0
378,341,-11.3525,0.6000,14,3,79,79,1,9,2015.66,2
379,471,-30.3404,0.5750,16,6,75,69,2,3,1850.87,3
380,151,26.2410,0.7000,8,2,75,74,3,11,2381.10,2
381,52,22.6564,0.7500,9,2,85,85,0,9,2097.18,0
382,53,16.9824,0.7000,9,1,78,78,5,8,2134.66,2
383,130,42.9554,0.7750,6,3,72,72,2,17,2329.48,1
384,96,18.5781,0.7250,8,3,86,86,2,11,2109.96,2
385,78,48.7705,0.8250,5,3,77,75,0,21,2361.63,2
386,374,-7.7028,0.6750,13,7,76,76,1,7,1965.30,1
387,436,-7.1503,0.6750,13,6,78,75,0,7,1846.83,1
388,124,21.9489,0.7500,10,4,74,74,0,14,2179.76,4
389,15,28.7785,0.7500,7,4,82,81,2,12,2202.29,3
390,117,38.2022,0.8000,7,2,78,78,1,21,2240.42,1
391,27,5.9555,0.7000,10,5,84,83,2,9,2072.40,2
392,213,20.8235,0.7250,8,4,79,77,3,10,2238.40,0
393,49,6.2948,0.6750,11,2,79,79,1,9,1960.49,1
394,245,27.5460,0.7750,9,4,68,68,1,2,2114.36,3
395,197,16.7236,0.7250,11,3,69,69,0,4,2118.33,0
396,284,4.4964,0.7250,11,7,78,78,1,4,2114.59,2
397,414,-2.0082,0.6750,13,4,81,76,0,6,1928.69,1
398,426,-15.1826,0.6000,14,3,69,66,2,9,1740.25,2
399,468,-21.2323,0.6250,15,7,69,67,2,7,1754.79,2
400,311,19.5121,0.7250,9,4,79,78,3,17,2268.40,3
401,114,19.1990,0.7250,9,3,79,79,3,12,2206.09,5
402,351,-14.4947,0.6250,15,5,72,72,0,7,1932.21,2
403,443,-22.5300,0.6000,16,5,74,70,0,6,1884.52,1
404,440,5.9283,0.7000,12,3,87,83,0,11,2081.17,1
405,296,2.4310,0.7000,11,5,84,84,1,7,2125.35,5
406,18,-7.1902,0.6750,13,7,84,84,0,9,2075.50,4
407,261,16.9881,0.7500,10,6,73,72,0,6,2126.51,0
408,248,6.8762,0.6750,10,4,79,79,2,2,2110.79,1
409,392,-5.2288,0.6750,13,4,76,75,1,6,1914.88,1
410,385,3.9118,0.7000,11,4,81,79,3,9,2010.63,1
411,303,-0.3869,0.6750,12,2,87,87,0,8,2087.47,1
412,392,8.4984,0.6750,12,1,71,70,2,6,2030.88,0
