episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
409,392,-49.1536,0.5750,17,8,68,68,1,4,1843.07,0
410,385,-8.9389,0.7000,11,4,76,75,3,9,2144.65,4
411,303,-2.1415,0.7000,9,3,77,76,3,9,2200.15,0
412,392,-35.0115,0.6500,14,6,76,76,1,6,1823.76,8
413,148,-20.4921,0.6250,11,3,74,73,4,6,2076.77,0
414,319,-29.6437,0.6500,13,7,80,80,1,9,2063.80,5
415,437,-26.9857,0.6500,13,4,79,76,0,5,1911.27,5
416,470,-34.9108,0.6500,14,3,89,87,0,8,1899.21,5
417,291,-30.7397,0.6500,14,5,78,78,0,7,2042.27,4
418,153,-5.4984,0.6500,9,1,75,75,4,6,2042.96,4
419,301,-24.5980,0.6750,13,5,78,78,1,9,2063.99,4
420,486,-16.3998,0.6500,11,3,80,79,2,6,2021.16,9
421,199,-17.2126,0.6750,12,5,72,72,1,2,2063.25,3
422,21,14.7223,0.7750,6,4,87,86,2,12,2295.52,4
423,315,-33.5471,0.6500,14,5,81,79,0,7,2016.62,1
424,263,-29.1743,0.6500,13,5,81,80,0,3,2117.57,3
425,158,-23.4521,0.6250,13,3,69,69,1,7,2022.49,6
426,208,-21.2169,0.6750,12,5,76,76,4,2,2116.29,3
427,135,-21.5258,0.6500,13,3,76,76,0,10,1932.87,4
428,81,8.8368,0.7750,8,3,80,80,1,15,2154.12,4
429,475,-32.8463,0.6500,14,4,83,78,0,9,1914.13,4
430,400,-13.9160,0.6500,10,1,78,77,4,9,2048.65,2
431,348,-32.9838,0.6500,14,7,74,74,0,5,1960.73,1
432,224,-21.7737,0.6000,11,3,76,76,5,1,2049.62,3
433,71,13.0554,0.8000,8,3,77,77,1,16,2183.79,2
434,446,-3.2966,0.7000,10,3,76,74,2,10,1912.04,1
435,104,4.5535,0.7750,9,3,80,80,1,11,2244.15,7
436,267,-17.9069,0.6750,12,3,78,78,2,4,1985.21,3
437,20,-18.5799,0.6750,11,4,82,82,1,6,2012.16,0
438,145,23.8027,0.8250,7,2,77,76,1,14,2311.63,1
439,405,-19.0814,0.7000,12,4,81,80,1,7,1967.37,1
440,254,-3.5207,0.7500,10,2,81,81,5,5,2104.75,2
441,489,-24.2283,0.6750,13,5,77,75,0,5,1954.79,1
442,201,-9.0807,0.6750,10,3,75,75,4,2,2109.60,1
443,375,-39.6164,0.6000,16,6,73,73,0,8,1924.35,1
444,210,-6.1026,0.7500,10,4,80,79,2,3,2087.13,1
445,59,30.4016,0.8250,5,3,74,73,2,15,2204.13,4
446,338,-40.2123,0.6000,14,7,80,79,2,10,2093.13,3
447,128,12.4831,0.7250,7,0,81,81,4,17,2415.70,0
448,348,-54.9081,0.5750,17,7,79,79,0,9,2002.40,7
449,101,-5.6226,0.7250,9,2,89,89,3,16,2179.30,2
450,20,10.3825,0.8000,8,4,78,77,2,11,2165.68,4
451,474,0.8511,0.7500,9,5,82,80,1,12,2006.47,6
452,82,12.4793,0.8000,8,2,79,79,1,18,2186.28,3
453,103,27.3771,0.8250,5,2,80,79,5,20,2359.71,5
454,67,11.4722,0.7750,7,2,85,85,2,8,2217.38,1
455,366,-55.7533,0.5750,17,6,78,78,0,7,1903.24,4
456,179,18.3278,0.7750,7,3,74,73,2,6,2307.91,1
457,457,-44.2999,0.6000,16,5,71,69,1,2,1839.66,0
458,52,0.4612,0.7750,9,4,87,87,0,10,2179.26,1
459,439,-24.4636,0.6500,13,4,75,73,1,10,1991.09,3
460,419,-41.7932,0.6000,16,8,68,68,1,5,1847.59,2
461,164,-4.7720,0.7250,9,4,81,80,4,8,2249.25,2
462,368,-27.0643,0.6500,13,4,81,80,0,14,1968.86,1
463,241,-14.5783,0.7000,12,6,70,70,2,0,2215.35,2
464,411,-25.3691,0.6250,13,4,70,69,0,7,1985.42,3
465,431,-15.7418,0.6750,11,3,81,78,4,10,1966.86,2
466,157,-4.6801,0.6750,10,2,74,74,3,7,2173.54,1
467,318,-30.1739,0.6500,14,4,83,81,0,9,2009.05,1
468,100,9.6520,0.8000,8,4,79,79,0,15,2154.34,4
469,99,4.2502,0.7750,9,4,80,80,1,18,2178.18,3
470,293,-16.7809,0.7000,12,5,79,79,0,5,2111.26,5
471,473,-23.1063,0.6750,13,3,81,79,0,5,1983.94,2
472,300,4.7105,0.7750,8,4,81,77,2,17,2180.06,6
473,302,-23.3006,0.6750,13,6,79,77,0,8,2113.36,0
474,350,-21.1891,0.6750,13,5,73,73,0,7,2036.34,5
475,460,-18.4434,0.6500,12,3,75,69,1,9,1933.81,2
476,14,1.3097,0.7500,10,3,76,75,0,11,2089.72,4
477,22,6.7147,0.7500,9,2,75,75,2,9,2197.89,1
478,41,1.6933,0.7500,8,4,82,82,3,7,2101.32,2
479,190,-6.3591,0.7250,11,6,75,75,0,3,2149.98,3
480,428,-47.3538,0.6000,16,6,76,76,0,6,1648.96,1
481,454,-7.7961,0.7250,9,5,82,76,2,10,2036.54,3
482,244,-10.6954,0.7250,11,5,78,78,1,3,2078.88,4
483,334,-31.3519,0.6500,14,4,82,82,0,9,2077.13,2
484,144,-30.3509,0.6500,14,5,77,77,1,10,2188.06,4
485,108,12.9934,0.7750,7,2,79,79,2,15,2189.94,1
486,407,-11.3103,0.7250,11,6,73,71,4,8,2039.02,1
487,448,-14.4220,0.7000,11,4,82,78,2,10,2034.41,5
488,366,-38.0900,0.6250,14,4,82,82,0,11,1960.86,4
489,60,-12.6505,0.7000,12,4,75,75,1,3,2137.98,2
490,85,-0.2798,0.7750,9,6,80,79,1,17,2141.10,2
491,188,-25.9886,0.6750,13,6,75,74,4,6,2052.22,0
492,242,7.1539,0.7750,8,3,85,84,1,5,2232.46,3
493,47,11.2809,0.7250,7,3,73,70,2,11,2118.73,2
494,422,-17.2673,0.6500,13,3,70,69,0,7,1952.85,5
495,387,-52.2943,0.5750,17,4,79,79,0,7,1862.22,0
496,74,-2.0033,0.7250,10,5,71,70,3,14,2096.48,2
497,458,-3.8235,0.7500,10,4,79,75,1,12,2091.21,5
498,46,0.6993,0.7500,9,3,86,86,2,10,2219.25,3
499,417,-35.9794,0.6250,14,7,75,74,0,2,1990.08,3
500,72,22.4355,0.8250,6,2,77,77,5,18,2265.69,5
501,278,-0.4787,0.7500,10,4,75,73,1,7,2112.58,5
502,120,19.2613,0.8000,6,1,83,80,4,17,2282.69,2
503,52,5.7646,0.7250,9,1,81,81,1,9,2245.98,5
504,326,-49.1863,0.6000,16,6,81,81,0,8,1948.02,8
505,309,-10.5930,0.7000,11,3,79,77,1,9,2167.92,1
506,78,-4.1480,0.7250,10,3,80,80,0,9,2158.38,3
507,251,11.8894,0.7750,8,5,76,76,1,4,2246.86,10
508,75,5.5079,0.8000,7,3,90,90,4,14,2253.05,3
509,278,3.3728,0.7750,9,4,81,79,2,8,2127.84,1
510,200,-4.6254,0.7000,10,5,74,74,0,3,2138.31,5
511,407,-56.7445,0.5500,17,7,71,71,2,4,1851.04,7
512,63,-13.4466,0.7000,11,5,80,80,0,8,2067.75,1
513,474,-24.3317,0.6750,12,7,80,74,1,9,2059.69,4
514,107,-24.9196,0.6750,13,6,79,78,0,10,2142.43,2
515,312,-28.3094,0.6500,14,4,82,82,0,9,1994.42,6
516,458,-7.7036,0.7250,10,7,73,71,3,11,2069.74,2
517,422,-16.6480,0.6750,12,4,71,71,0,6,1893.13,3
518,342,-32.3431,0.6500,14,5,78,78,1,6,2012.11,3
519,462,-32.1082,0.6500,13,6,83,80,2,4,1917.85,2
520,430,-17.5432,0.6750,12,4,74,74,2,7,1933.88,5
521,131,14.9132,0.8000,7,1,79,79,2,18,2145.47,2
522,177,14.1524,0.7500,8,2,75,75,3,5,2317.51,4
523,209,10.7017,0.7750,8,3,78,78,1,8,2312.49,8
524,437,-27.3473,0.6500,14,5,75,71,0,7,1871.41,2
525,272,-9.5463,0.7000,11,3,79,77,0,5,2167.96,1
526,285,-20.9785,0.6750,12,4,81,80,1,5,2047.97,5
527,119,29.4128,0.8500,5,1,88,88,2,21,2467.02,6
528,170,7.9625,0.7250,9,5,64,63,3,5,2311.58,0
529,475,-0.3626,0.7250,9,2,85,82,1,11,2117.72,4
530,24,-18.9576,0.7000,12,7,78,78,1,12,2108.27,2
531,490,-15.1756,0.7000,12,3,80,76,0,9,2015.37,1
532,223,-14.1228,0.7000,11,4,78,78,3,1,2072.23,9
533,329,-31.5767,0.6500,14,6,78,77,0,9,2096.51,4
534,130,21.3149,0.8250,7,2,74,73,3,20,2325.50,1
535,287,-8.6533,0.7250,9,5,84,84,4,6,2058.73,5
536,54,2.2341,0.7250,9,3,79,78,1,7,2157.98,2
537,44,-15.2914,0.7000,11,5,78,78,1,9,2169.56,12
538,354,-25.9908,0.6500,12,3,83,80,2,14,2093.89,6
539,174,3.0857,0.7500,10,4,71,71,1,5,2142.34,1
540,167,0.1437,0.7250,10,4,73,73,1,6,2137.74,3
541,300,-7.6500,0.7250,11,3,78,78,1,9,2153.19,5
542,400,-47.7482,0.6000,16,5,80,79,0,0,1836.64,4
543,456,-8.6735,0.7250,10,4,79,74,1,13,2029.41,3
544,209,5.6040,0.7750,9,3,75,74,2,4,2159.90,4
545,150,-0.2614,0.6750,8,2,77,75,3,7,2105.81,3
546,329,-45.7739,0.6000,16,7,75,75,0,6,1952.91,6
547,427,-8.4643,0.6750,10,4,79,77,2,9,2009.97,3
548,265,-50.1635,0.6000,16,8,81,81,2,3,1977.50,3
549,183,-19.2503,0.6500,12,5,74,74,2,7,2180.26,1
550,51,5.3094,0.7500,9,3,76,75,2,8,2180.16,4
551,439,-17.3373,0.7000,12,5,76,75,1,9,1885.56,1
552,423,-15.8262,0.6500,12,2,75,73,1,5,1959.64,3
553,391,-23.2575,0.6750,13,4,75,75,1,5,1956.88,7
554,32,-0.6390,0.7500,10,4,82,82,0,8,2178.72,1
555,396,-29.6961,0.6250,13,4,72,71,3,7,1992.91,1
556,204,-9.1913,0.7250,10,5,77,76,5,5,2187.21,0
557,438,-9.1613,0.7000,10,5,77,75,2,11,2018.96,4
558,405,-23.9835,0.6500,12,4,82,80,1,7,1918.95,7
559,133,22.2622,0.8000,6,2,77,77,4,16,2314.01,6
560,203,-10.5033,0.7000,11,4,75,75,1,1,2043.70,2
561,211,-5.6035,0.7250,11,5,71,71,0,6,2109.03,4
562,31,2.9637,0.7500,9,3,78,78,3,10,2058.27,2
563,347,-35.5321,0.6250,15,5,77,77,0,8,2071.92,5
564,404,-28.0639,0.6750,13,4,81,78,1,8,1911.90,8
565,183,3.3206,0.7500,10,3,72,72,1,8,2252.16,6
566,72,7.4866,0.7500,8,3,77,77,3,10,2169.29,6
567,24,-6.3682,0.6750,10,3,74,74,2,7,2038.56,8
568,223,-11.9406,0.7250,11,5,80,79,1,1,2059.26,4
569,81,11.9797,0.7750,8,4,73,73,0,15,2188.10,3
570,473,-23.3548,0.6500,13,3,76,75,2,6,2004.12,4
571,26,-6.6214,0.7500,10,6,82,81,0,8,2156.42,2
572,162,-8.2355,0.6750,11,3,70,70,1,6,2159.80,3
573,121,-15.8289,0.7000,11,4,86,86,0,14,2133.68,5
574,119,31.9393,0.8500,5,2,78,75,3,21,2314.15,7
575,215,2.9345,0.7500,9,4,76,76,1,0,2210.98,4
576,151,13.2177,0.7250,7,1,76,75,3,7,2209.10,2
577,150,12.8102,0.7500,6,2,85,84,2,11,2316.03,3
578,239,-11.1174,0.6750,9,3,79,79,3,2,2047.27,3
579,122,3.8307,0.7250,8,2,80,80,4,13,2273.55,7
580,9,-7.6885,0.7500,10,4,86,86,1,8,2129.13,3
581,252,4.5531,0.7500,8,4,78,78,2,3,2126.81,3
582,47,16.3451,0.8000,7,2,81,81,3,14,2247.10,4
583,429,-42.1802,0.6250,15,5,81,79,1,4,1854.50,1
584,173,-5.2909,0.7250,11,6,73,73,1,7,2111.10,0
585,328,-46.3602,0.6250,15,9,81,81,0,6,1902.86,6
586,129,17.9389,0.8000,5,3,86,85,4,16,2281.89,2
587,104,-19.5556,0.7000,12,8,82,82,0,12,2244.53,5
588,359,-18.4160,0.7000,11,4,85,85,1,9,1944.43,6
589,75,11.2524,0.7500,7,1,80,80,4,13,2245.68,1
590,223,17.7054,0.8000,6,2,81,79,3,7,2266.08,2
591,290,-14.9861,0.6750,11,5,72,70,4,11,2105.34,4
592,370,-33.7333,0.6250,14,7,75,74,1,5,2021.43,6
593,130,-11.8146,0.7000,11,4,78,76,2,14,2172.68,3
594,55,-14.1343,0.7000,11,5,78,78,0,9,2084.76,6
595,204,-5.5019,0.6750,10,2,74,73,3,5,2191.33,3
596,231,4.5718,0.7750,8,4,83,81,2,3,2229.28,3
597,149,9.6648,0.7500,8,4,73,73,3,11,2204.68,6
598,274,-12.3409,0.7000,10,5,80,80,5,4,2153.20,2
599,108,-4.3206,0.7000,9,3,79,78,4,15,2298.27,2
600,215,-11.6305,0.7000,11,5,74,74,2,0,2155.41,3
