episode,start_tick,reward,success_rate,lost,critical_lost,relocations,preemptive,sla,protected,energy,infeasible
211,81,-176.5814,0.4250,23,9,103,103,3,7,1737.22,0
212,263,-170.4223,0.3000,22,7,95,92,8,9,1625.01,0
213,80,-201.4418,0.3000,25,12,101,101,6,1,1781.71,0
214,45,-167.9205,0.3500,21,7,103,103,6,11,1715.28,0
215,351,-185.2027,0.3000,22,9,92,91,8,6,1801.78,0
216,10,-165.7664,0.4000,19,8,110,110,5,14,1767.69,0
217,291,-185.1534,0.3250,24,8,90,90,4,5,1843.43,0
218,181,-132.7369,0.4500,13,5,101,100,9,13,2045.82,0
219,100,-156.2099,0.3750,18,7,105,102,7,13,1701.40,0
220,464,-210.2675,0.2000,27,10,104,104,4,11,1417.02,0
221,462,-185.1524,0.3500,25,6,92,90,5,4,1617.66,0
222,181,-181.6833,0.3750,24,11,104,103,3,7,1772.72,0
223,480,-181.9943,0.3500,24,9,91,90,3,6,1730.76,0
224,201,-174.8407,0.3250,21,10,94,93,9,2,1704.09,0
225,220,-167.0184,0.3750,20,9,96,95,10,6,1788.46,0
226,316,-185.4705,0.3250,23,8,96,94,4,6,1860.46,0
227,315,-226.3675,0.2250,29,11,95,94,2,3,1762.77,0
228,170,-178.0194,0.3250,22,10,100,98,9,8,1684.60,0
229,15,-166.9016,0.3750,20,8,101,101,6,4,1765.31,0
230,209,-190.1686,0.2500,23,6,99,99,7,7,1782.07,0
231,257,-203.7814,0.3000,25,11,104,104,4,2,1580.66,0
232,54,-163.6485,0.4250,21,6,100,100,7,6,1788.04,0
233,186,-160.0736,0.4000,20,8,92,92,7,8,1876.56,0
234,369,-175.3329,0.4000,21,7,94,93,3,4,1895.59,0
235,87,-184.0082,0.3250,23,10,100,100,7,8,1812.83,0
236,98,-159.4031,0.4000,20,5,102,102,2,4,1939.98,0
237,388,-173.5521,0.3750,20,7,108,106,9,6,1840.01,0
238,261,-179.4775,0.3500,22,9,94,93,4,1,1824.27,0
239,124,-177.8592,0.3250,24,9,96,96,5,7,1552.48,0
240,33,-167.2592,0.4000,20,9,101,101,7,11,1888.18,0
241,344,-204.5292,0.2500,27,8,91,90,2,4,1618.91,0
242,268,-174.0647,0.4000,22,8,101,101,7,7,1780.91,0
243,99,-149.9593,0.4500,19,4,104,104,7,10,1765.40,0
244,384,-199.4712,0.2750,26,9,93,91,5,8,1738.85,0
245,323,-206.6537,0.3000,25,9,99,99,3,4,1890.65,0
246,440,-175.9141,0.3250,22,8,93,91,7,13,1756.32,0
247,44,-158.1728,0.4500,19,6,103,103,3,9,1939.53,0
248,320,-171.4251,0.3750,21,9,102,102,6,6,1739.43,0
