nodeId,time,predicted_failure_risk,prediction_uncertainty
0,90.100000,0.559597,0.000000
1,90.100000,0.049270,0.000000
2,90.100000,0.080385,0.000000
3,90.100000,0.049270,0.000000
4,90.100000,0.014577,0.000000
5,90.100000,0.042553,0.000000
6,90.100000,0.014602,0.000000
7,90.100000,0.049288,0.000000
8,90.100000,0.049274,0.000000
9,90.100000,0.049285,0.000000
0,91.100000,0.369698,0.000000
1,91.100000,0.049268,0.000000
2,91.100000,0.080385,0.000000
3,91.100000,0.049273,0.000000
4,91.100000,0.014566,0.000000
5,91.100000,0.042553,0.000000
6,91.100000,0.014602,0.000000
7,91.100000,0.049293,0.000000
8,91.100000,0.049274,0.000000
9,91.100000,0.049285,0.000000
0,92.100000,0.253973,0.000000
1,92.100000,0.049277,0.000000
2,92.100000,0.080386,0.000000
3,92.100000,0.049278,0.000000
4,92.100000,0.014560,0.000000
5,92.100000,0.042553,0.000000
6,92.100000,0.014600,0.000000
7,92.100000,0.049290,0.000000
8,92.100000,0.049275,0.000000
9,92.100000,0.049286,0.000000
0,93.100000,0.185244,0.000000
1,93.100000,0.049279,0.000000
2,93.100000,0.080386,0.000000
3,93.100000,0.049276,0.000000
4,93.100000,0.014565,0.000000
5,93.100000,0.042553,0.000000
6,93.100000,0.014591,0.000000
7,93.100000,0.049290,0.000000
8,93.100000,0.049282,0.000000
9,93.100000,0.049276,0.000000
0,94.100000,0.142374,0.000000
1,94.100000,0.049271,0.000000
2,94.100000,0.080385,0.000000
3,94.100000,0.049287,0.000000
4,94.100000,0.014565,0.000000
5,94.100000,0.042553,0.000000
6,94.100000,0.014541,0.000000
7,94.100000,0.049292,0.000000
8,94.100000,0.049284,0.000000
9,94.100000,0.049288,0.000000
0,95.100000,0.111902,0.000000
1,95.100000,0.049267,0.000000
2,95.100000,0.080386,0.000000
3,95.100000,0.049287,0.000000
4,95.100000,0.014544,0.000000
5,95.100000,0.042553,0.000000
6,95.100000,0.014585,0.000000
7,95.100000,0.049299,0.000000
8,95.100000,0.049274,0.000000
9,95.100000,0.049286,0.000000
0,96.100000,0.088569,0.000000
1,96.100000,0.049276,0.000000
2,96.100000,0.080386,0.000000
3,96.100000,0.049279,0.000000
4,96.100000,0.014547,0.000000
5,96.100000,0.042553,0.000000
6,96.100000,0.014555,0.000000
7,96.100000,0.049297,0.000000
8,96.100000,0.049308,0.000000
9,96.100000,0.049302,0.000000
0,97.100000,0.070495,0.000000
1,97.100000,0.049269,0.000000
2,97.100000,0.080385,0.000000
3,97.100000,0.049275,0.000000
4,97.100000,0.014540,0.000000
5,97.100000,0.042553,0.000000
6,97.100000,0.014592,0.000000
7,97.100000,0.049289,0.000000
8,97.100000,0.049305,0.000000
9,97.100000,0.049298,0.000000
0,98.100000,0.058081,0.000000
1,98.100000,0.049269,0.000000
2,98.100000,0.080386,0.000000
3,98.100000,0.049270,0.000000
4,98.100000,0.014541,0.000000
5,98.100000,0.042553,0.000000
6,98.100000,0.014602,0.000000
7,98.100000,0.049288,0.000000
8,98.100000,0.049298,0.000000
9,98.100000,0.049292,0.000000
0,99.100000,0.621337,0.000000
1,99.100000,0.049274,0.000000
2,99.100000,0.080385,0.000000
3,99.100000,0.049275,0.000000
4,99.100000,0.014587,0.000000
5,99.100000,0.042553,0.000000
6,99.100000,0.014535,0.000000
7,99.100000,0.049282,0.000000
8,99.100000,0.049299,0.000000
9,99.100000,0.049297,0.000000
0,100.100000,0.042553,0.000000
1,100.100000,0.059834,0.000000
2,100.100000,0.049285,0.000000
3,100.100000,0.014577,0.000000
4,100.100000,0.042553,0.000000
5,100.100000,0.059833,0.000000
6,100.100000,0.042553,0.000000
7,100.100000,0.042553,0.000000
8,100.100000,0.042553,0.000000
9,100.100000,0.049291,0.000000
0,101.100000,0.042553,0.000000
1,101.100000,0.059833,0.000000
2,101.100000,0.049301,0.000000
3,101.100000,0.014562,0.000000
4,101.100000,0.042553,0.000000
5,101.100000,0.059834,0.000000
6,101.100000,0.042553,0.000000
7,101.100000,0.042553,0.000000
8,101.100000,0.042553,0.000000
9,101.100000,0.049285,0.000000
0,102.100000,0.042553,0.000000
1,102.100000,0.059833,0.000000
2,102.100000,0.049294,0.000000
3,102.100000,0.014553,0.000000
4,102.100000,0.042553,0.000000
5,102.100000,0.059833,0.000000
6,102.100000,0.042553,0.000000
7,102.100000,0.042553,0.000000
8,102.100000,0.042553,0.000000
9,102.100000,0.049279,0.000000
0,103.100000,0.042554,0.000000
1,103.100000,0.059834,0.000000
2,103.100000,0.049281,0.000000
3,103.100000,0.014572,0.000000
4,103.100000,0.042553,0.000000
5,103.100000,0.059833,0.000000
6,103.100000,0.042553,0.000000
7,103.100000,0.042553,0.000000
8,103.100000,0.042553,0.000000
9,103.100000,0.049303,0.000000
0,104.100000,0.042553,0.000000
1,104.100000,0.059834,0.000000
2,104.100000,0.049286,0.000000
3,104.100000,0.014581,0.000000
4,104.100000,0.042553,0.000000
5,104.100000,0.059833,0.000000
6,104.100000,0.042553,0.000000
7,104.100000,0.042553,0.000000
8,104.100000,0.042553,0.000000
9,104.100000,0.049293,0.000000
0,105.100000,0.042553,0.000000
1,105.100000,0.059833,0.000000
2,105.100000,0.049287,0.000000
3,105.100000,0.014579,0.000000
4,105.100000,0.042553,0.000000
5,105.100000,0.059833,0.000000
6,105.100000,0.042553,0.000000
7,105.100000,0.042553,0.000000
8,105.100000,0.042553,0.000000
9,105.100000,0.049303,0.000000
0,106.100000,0.042553,0.000000
1,106.100000,0.059834,0.000000
2,106.100000,0.049290,0.000000
3,106.100000,0.014582,0.000000
4,106.100000,0.042553,0.000000
5,106.100000,0.059833,0.000000
6,106.100000,0.042553,0.000000
7,106.100000,0.042553,0.000000
8,106.100000,0.042553,0.000000
9,106.100000,0.049289,0.000000
0,107.100000,0.042553,0.000000
1,107.100000,0.059833,0.000000
2,107.100000,0.049280,0.000000
3,107.100000,0.014573,0.000000
4,107.100000,0.042553,0.000000
5,107.100000,0.059833,0.000000
6,107.100000,0.042554,0.000000
7,107.100000,0.042553,0.000000
8,107.100000,0.042553,0.000000
9,107.100000,0.049284,0.000000
0,108.100000,0.042553,0.000000
1,108.100000,0.059833,0.000000
2,108.100000,0.049294,0.000000
3,108.100000,0.014558,0.000000
4,108.100000,0.042553,0.000000
5,108.100000,0.059833,0.000000
6,108.100000,0.042554,0.000000
7,108.100000,0.042553,0.000000
8,108.100000,0.042553,0.000000
9,108.100000,0.049302,0.000000
0,109.100000,0.042553,0.000000
1,109.100000,0.059833,0.000000
2,109.100000,0.049287,0.000000
3,109.100000,0.014571,0.000000
4,109.100000,0.042553,0.000000
5,109.100000,0.059833,0.000000
6,109.100000,0.042554,0.000000
7,109.100000,0.042553,0.000000
8,109.100000,0.042553,0.000000
9,109.100000,0.049293,0.000000
0,110.100000,0.059833,0.000000
1,110.100000,0.080385,0.000000
2,110.100000,0.014560,0.000000
3,110.100000,0.042553,0.000000
4,110.100000,0.059833,0.000000
5,110.100000,0.049285,0.000000
6,110.100000,0.059830,0.000000
7,110.100000,0.080385,0.000000
8,110.100000,0.080386,0.000000
9,110.100000,0.042553,0.000000
0,111.100000,0.059833,0.000000
1,111.100000,0.080386,0.000000
2,111.100000,0.014568,0.000000
3,111.100000,0.042553,0.000000
4,111.100000,0.059833,0.000000
5,111.100000,0.049277,0.000000
6,111.100000,0.059830,0.000000
7,111.100000,0.080386,0.000000
8,111.100000,0.080385,0.000000
9,111.100000,0.042553,0.000000
0,112.100000,0.059833,0.000000
1,112.100000,0.080386,0.000000
2,112.100000,0.014567,0.000000
3,112.100000,0.042553,0.000000
4,112.100000,0.059833,0.000000
5,112.100000,0.049291,0.000000
6,112.100000,0.059830,0.000000
7,112.100000,0.080386,0.000000
8,112.100000,0.080386,0.000000
9,112.100000,0.042553,0.000000
0,113.100000,0.059833,0.000000
1,113.100000,0.080386,0.000000
2,113.100000,0.014563,0.000000
3,113.100000,0.042553,0.000000
4,113.100000,0.059834,0.000000
5,113.100000,0.049293,0.000000
6,113.100000,0.059831,0.000000
7,113.100000,0.080386,0.000000
8,113.100000,0.080385,0.000000
9,113.100000,0.042553,0.000000
0,114.100000,0.059833,0.000000
1,114.100000,0.080386,0.000000
2,114.100000,0.014572,0.000000
3,114.100000,0.042553,0.000000
4,114.100000,0.059833,0.000000
5,114.100000,0.049290,0.000000
6,114.100000,0.059832,0.000000
7,114.100000,0.080386,0.000000
8,114.100000,0.080387,0.000000
9,114.100000,0.042553,0.000000
0,115.100000,0.059833,0.000000
1,115.100000,0.080385,0.000000
2,115.100000,0.014570,0.000000
3,115.100000,0.042553,0.000000
4,115.100000,0.059833,0.000000
5,115.100000,0.049288,0.000000
6,115.100000,0.059844,0.000000
7,115.100000,0.080386,0.000000
8,115.100000,0.080384,0.000000
9,115.100000,0.042553,0.000000
0,116.100000,0.059834,0.000000
1,116.100000,0.080386,0.000000
2,116.100000,0.014561,0.000000
3,116.100000,0.042553,0.000000
4,116.100000,0.059833,0.000000
5,116.100000,0.049288,0.000000
6,116.100000,0.059854,0.000000
7,116.100000,0.080385,0.000000
8,116.100000,0.080386,0.000000
9,116.100000,0.042553,0.000000
0,117.100000,0.059833,0.000000
1,117.100000,0.080386,0.000000
2,117.100000,0.014564,0.000000
3,117.100000,0.042553,0.000000
4,117.100000,0.059833,0.000000
5,117.100000,0.049280,0.000000
6,117.100000,0.059849,0.000000
7,117.100000,0.080385,0.000000
8,117.100000,0.080385,0.000000
9,117.100000,0.042553,0.000000
0,118.100000,0.059833,0.000000
1,118.100000,0.080385,0.000000
2,118.100000,0.014579,0.000000
3,118.100000,0.042553,0.000000
4,118.100000,0.059833,0.000000
5,118.100000,0.049277,0.000000
6,118.100000,0.059853,0.000000
7,118.100000,0.080387,0.000000
8,118.100000,0.080386,0.000000
9,118.100000,0.042553,0.000000
0,119.100000,0.059833,0.000000
1,119.100000,0.080385,0.000000
2,119.100000,0.014564,0.000000
3,119.100000,0.042553,0.000000
4,119.100000,0.059833,0.000000
5,119.100000,0.049286,0.000000
6,119.100000,0.070038,0.000000
7,119.100000,0.080385,0.000000
8,119.100000,0.080385,0.000000
9,119.100000,0.042553,0.000000
0,120.100000,0.080387,0.000000
1,120.100000,0.014595,0.000000
2,120.100000,0.042553,0.000000
3,120.100000,0.059833,0.000000
4,120.100000,0.080386,0.000000
5,120.100000,0.080386,0.000000
6,120.100000,0.621351,0.000000
7,120.100000,0.014571,0.000000
8,120.100000,0.014564,0.000000
9,120.100000,0.080385,0.000000
0,121.100000,0.080389,0.000000
1,121.100000,0.014596,0.000000
2,121.100000,0.042553,0.000000
3,121.100000,0.059833,0.000000
4,121.100000,0.080386,0.000000
5,121.100000,0.080386,0.000000
6,121.100000,0.621351,0.000000
7,121.100000,0.014556,0.000000
8,121.100000,0.014562,0.000000
9,121.100000,0.080386,0.000000
0,122.100000,0.080394,0.000000
1,122.100000,0.014577,0.000000
2,122.100000,0.042553,0.000000
3,122.100000,0.059833,0.000000
4,122.100000,0.080385,0.000000
5,122.100000,0.080385,0.000000
6,122.100000,0.072924,0.000000
7,122.100000,0.014562,0.000000
8,122.100000,0.014563,0.000000
9,122.100000,0.080385,0.000000
0,123.100000,0.080388,0.000000
1,123.100000,0.014587,0.000000
2,123.100000,0.042553,0.000000
3,123.100000,0.059833,0.000000
4,123.100000,0.080385,0.000000
5,123.100000,0.080386,0.000000
6,123.100000,0.051752,0.000000
7,123.100000,0.014560,0.000000
8,123.100000,0.014574,0.000000
9,123.100000,0.080386,0.000000
0,124.100000,0.080387,0.000000
1,124.100000,0.014578,0.000000
2,124.100000,0.042553,0.000000
3,124.100000,0.059833,0.000000
4,124.100000,0.080387,0.000000
5,124.100000,0.080386,0.000000
6,124.100000,0.049925,0.000000
7,124.100000,0.014576,0.000000
8,124.100000,0.014566,0.000000
9,124.100000,0.080386,0.000000
0,125.100000,0.080389,0.000000
1,125.100000,0.014568,0.000000
2,125.100000,0.042553,0.000000
3,125.100000,0.059833,0.000000
4,125.100000,0.080385,0.000000
5,125.100000,0.080385,0.000000
6,125.100000,0.049223,0.000000
7,125.100000,0.014580,0.000000
8,125.100000,0.014571,0.000000
9,125.100000,0.080386,0.000000
0,126.100000,0.080390,0.000000
1,126.100000,0.014589,0.000000
2,126.100000,0.042553,0.000000
3,126.100000,0.059833,0.000000
4,126.100000,0.080385,0.000000
5,126.100000,0.080386,0.000000
6,126.100000,0.049160,0.000000
7,126.100000,0.014553,0.000000
8,126.100000,0.014579,0.000000
9,126.100000,0.080386,0.000000
0,127.100000,0.080390,0.000000
1,127.100000,0.014573,0.000000
2,127.100000,0.042553,0.000000
3,127.100000,0.059833,0.000000
4,127.100000,0.080385,0.000000
5,127.100000,0.080386,0.000000
6,127.100000,0.049174,0.000000
7,127.100000,0.014545,0.000000
8,127.100000,0.014561,0.000000
9,127.100000,0.080386,0.000000
0,128.100000,0.080388,0.000000
1,128.100000,0.014561,0.000000
2,128.100000,0.042553,0.000000
3,128.100000,0.059833,0.000000
4,128.100000,0.080387,0.000000
5,128.100000,0.080387,0.000000
6,128.100000,0.049185,0.000000
7,128.100000,0.014563,0.000000
8,128.100000,0.014585,0.000000
9,128.100000,0.080386,0.000000
0,129.100000,0.080396,0.000000
1,129.100000,0.014565,0.000000
2,129.100000,0.042553,0.000000
3,129.100000,0.059833,0.000000
4,129.100000,0.080385,0.000000
5,129.100000,0.080385,0.000000
6,129.100000,0.049130,0.000000
7,129.100000,0.014578,0.000000
8,129.100000,0.014601,0.000000
9,129.100000,0.080386,0.000000
0,130.100000,0.014782,0.000000
1,130.100000,0.042553,0.000000
2,130.100000,0.059833,0.000000
3,130.100000,0.080386,0.000000
4,130.100000,0.049294,0.000000
5,130.100000,0.014575,0.000000
6,130.100000,0.015475,0.000000
7,130.100000,0.059833,0.000000
8,130.100000,0.059833,0.000000
9,130.100000,0.014569,0.000000
0,131.100000,0.014854,0.000000
1,131.100000,0.042553,0.000000
2,131.100000,0.059833,0.000000
3,131.100000,0.080385,0.000000
4,131.100000,0.049300,0.000000
5,131.100000,0.014560,0.000000
6,131.100000,0.015453,0.000000
7,131.100000,0.059833,0.000000
8,131.100000,0.059833,0.000000
9,131.100000,0.014554,0.000000
0,132.100000,0.014860,0.000000
1,132.100000,0.042553,0.000000
2,132.100000,0.059833,0.000000
3,132.100000,0.080386,0.000000
4,132.100000,0.049298,0.000000
5,132.100000,0.014561,0.000000
6,132.100000,0.014596,0.000000
7,132.100000,0.059833,0.000000
8,132.100000,0.059833,0.000000
9,132.100000,0.014547,0.000000
0,133.100000,0.014884,0.000000
1,133.100000,0.042553,0.000000
2,133.100000,0.059833,0.000000
3,133.100000,0.080385,0.000000
4,133.100000,0.049294,0.000000
5,133.100000,0.014559,0.000000
6,133.100000,0.014590,0.000000
7,133.100000,0.059833,0.000000
8,133.100000,0.059833,0.000000
9,133.100000,0.014573,0.000000
0,134.100000,0.014932,0.000000
1,134.100000,0.042553,0.000000
2,134.100000,0.059833,0.000000
3,134.100000,0.080387,0.000000
4,134.100000,0.049282,0.000000
5,134.100000,0.014569,0.000000
6,134.100000,0.014583,0.000000
7,134.100000,0.059833,0.000000
8,134.100000,0.059833,0.000000
9,134.100000,0.014571,0.000000
0,135.100000,0.015034,0.000000
1,135.100000,0.042553,0.000000
2,135.100000,0.059833,0.000000
3,135.100000,0.080385,0.000000
4,135.100000,0.049276,0.000000
5,135.100000,0.014560,0.000000
6,135.100000,0.014577,0.000000
7,135.100000,0.059833,0.000000
8,135.100000,0.059833,0.000000
9,135.100000,0.014575,0.000000
0,136.100000,0.015057,0.000000
1,136.100000,0.042553,0.000000
2,136.100000,0.059833,0.000000
3,136.100000,0.080386,0.000000
4,136.100000,0.049281,0.000000
5,136.100000,0.014549,0.000000
6,136.100000,0.014571,0.000000
7,136.100000,0.059833,0.000000
8,136.100000,0.059833,0.000000
9,136.100000,0.014598,0.000000
0,137.100000,0.015092,0.000000
1,137.100000,0.042553,0.000000
2,137.100000,0.059833,0.000000
3,137.100000,0.080386,0.000000
4,137.100000,0.049280,0.000000
5,137.100000,0.014557,0.000000
6,137.100000,0.014566,0.000000
7,137.100000,0.059833,0.000000
8,137.100000,0.059833,0.000000
9,137.100000,0.014576,0.000000
0,138.100000,0.015143,0.000000
1,138.100000,0.042553,0.000000
2,138.100000,0.059833,0.000000
3,138.100000,0.080385,0.000000
4,138.100000,0.049285,0.000000
5,138.100000,0.014569,0.000000
6,138.100000,0.014561,0.000000
7,138.100000,0.059833,0.000000
8,138.100000,0.059833,0.000000
9,138.100000,0.014585,0.000000
0,139.100000,0.015312,0.000000
1,139.100000,0.042553,0.000000
2,139.100000,0.059833,0.000000
3,139.100000,0.080386,0.000000
4,139.100000,0.049282,0.000000
5,139.100000,0.014570,0.000000
6,139.100000,0.014556,0.000000
7,139.100000,0.059833,0.000000
8,139.100000,0.059833,0.000000
9,139.100000,0.014579,0.000000
0,140.100000,0.621269,0.000000
1,140.100000,0.059833,0.000000
2,140.100000,0.080386,0.000000
3,140.100000,0.049286,0.000000
4,140.100000,0.014603,0.000000
5,140.100000,0.042554,0.000000
6,140.100000,0.080369,0.000000
7,140.100000,0.049287,0.000000
8,140.100000,0.049293,0.000000
9,140.100000,0.059833,0.000000
0,141.100000,0.621284,0.000000
1,141.100000,0.059833,0.000000
2,141.100000,0.080385,0.000000
3,141.100000,0.049283,0.000000
4,141.100000,0.014589,0.000000
5,141.100000,0.042553,0.000000
6,141.100000,0.080369,0.000000
7,141.100000,0.049287,0.000000
8,141.100000,0.049288,0.000000
9,141.100000,0.059833,0.000000
0,142.100000,0.621284,0.000000
1,142.100000,0.059833,0.000000
2,142.100000,0.080386,0.000000
3,142.100000,0.049305,0.000000
4,142.100000,0.014577,0.000000
5,142.100000,0.042553,0.000000
6,142.100000,0.080369,0.000000
7,142.100000,0.049279,0.000000
8,142.100000,0.049284,0.000000
9,142.100000,0.059833,0.000000
0,143.100000,0.621286,0.000000
1,143.100000,0.059833,0.000000
2,143.100000,0.080385,0.000000
3,143.100000,0.049300,0.000000
4,143.100000,0.014577,0.000000
5,143.100000,0.042553,0.000000
6,143.100000,0.080368,0.000000
7,143.100000,0.049282,0.000000
8,143.100000,0.049275,0.000000
9,143.100000,0.059833,0.000000
0,144.100000,0.621288,0.000000
1,144.100000,0.059832,0.000000
2,144.100000,0.080387,0.000000
3,144.100000,0.049284,0.000000
4,144.100000,0.014570,0.000000
5,144.100000,0.042553,0.000000
6,144.100000,0.080368,0.000000
7,144.100000,0.049288,0.000000
8,144.100000,0.049283,0.000000
9,144.100000,0.059833,0.000000
0,145.100000,0.621304,0.000000
1,145.100000,0.059832,0.000000
2,145.100000,0.080385,0.000000
3,145.100000,0.049294,0.000000
4,145.100000,0.014572,0.000000
5,145.100000,0.042553,0.000000
6,145.100000,0.080368,0.000000
7,145.100000,0.049277,0.000000
8,145.100000,0.049280,0.000000
9,145.100000,0.059833,0.000000
0,146.100000,0.621306,0.000000
1,146.100000,0.059833,0.000000
2,146.100000,0.080385,0.000000
3,146.100000,0.049294,0.000000
4,146.100000,0.014585,0.000000
5,146.100000,0.042553,0.000000
6,146.100000,0.080371,0.000000
7,146.100000,0.049291,0.000000
8,146.100000,0.049289,0.000000
9,146.100000,0.059833,0.000000
0,147.100000,0.621304,0.000000
1,147.100000,0.059832,0.000000
2,147.100000,0.080386,0.000000
3,147.100000,0.049297,0.000000
4,147.100000,0.014596,0.000000
5,147.100000,0.042553,0.000000
6,147.100000,0.080399,0.000000
7,147.100000,0.049294,0.000000
8,147.100000,0.049272,0.000000
9,147.100000,0.059833,0.000000
0,148.100000,0.621309,0.000000
1,148.100000,0.059832,0.000000
2,148.100000,0.080386,0.000000
3,148.100000,0.049294,0.000000
4,148.100000,0.014597,0.000000
5,148.100000,0.042553,0.000000
6,148.100000,0.080377,0.000000
7,148.100000,0.049291,0.000000
8,148.100000,0.049284,0.000000
9,148.100000,0.059833,0.000000
0,149.100000,0.621310,0.000000
1,149.100000,0.059832,0.000000
2,149.100000,0.080386,0.000000
3,149.100000,0.049286,0.000000
4,149.100000,0.014599,0.000000
5,149.100000,0.042553,0.000000
6,149.100000,0.080374,0.000000
7,149.100000,0.049293,0.000000
8,149.100000,0.049299,0.000000
9,149.100000,0.059833,0.000000
0,150.100000,0.844963,0.000000
1,150.100000,0.080392,0.000000
2,150.100000,0.049284,0.000000
3,150.100000,0.014564,0.000000
4,150.100000,0.042553,0.000000
5,150.100000,0.059833,0.000000
6,150.100000,0.042553,0.000000
7,150.100000,0.042553,0.000000
8,150.100000,0.042553,0.000000
9,150.100000,0.049307,0.000000
0,151.100000,0.844963,0.000000
1,151.100000,0.080392,0.000000
2,151.100000,0.049293,0.000000
3,151.100000,0.014569,0.000000
4,151.100000,0.042553,0.000000
5,151.100000,0.059833,0.000000
6,151.100000,0.042553,0.000000
7,151.100000,0.042553,0.000000
8,151.100000,0.042553,0.000000
9,151.100000,0.049311,0.000000
0,152.100000,0.844963,0.000000
1,152.100000,0.080387,0.000000
2,152.100000,0.049280,0.000000
3,152.100000,0.014561,0.000000
4,152.100000,0.042553,0.000000
5,152.100000,0.059833,0.000000
6,152.100000,0.042553,0.000000
7,152.100000,0.042553,0.000000
8,152.100000,0.042553,0.000000
9,152.100000,0.049296,0.000000
0,153.100000,0.844963,0.000000
1,153.100000,0.080397,0.000000
2,153.100000,0.049313,0.000000
3,153.100000,0.014556,0.000000
4,153.100000,0.042553,0.000000
5,153.100000,0.059833,0.000000
6,153.100000,0.042553,0.000000
7,153.100000,0.042553,0.000000
8,153.100000,0.042553,0.000000
9,153.100000,0.049303,0.000000
0,154.100000,0.844963,0.000000
1,154.100000,0.080390,0.000000
2,154.100000,0.049306,0.000000
3,154.100000,0.014597,0.000000
4,154.100000,0.042553,0.000000
5,154.100000,0.059833,0.000000
6,154.100000,0.042553,0.000000
7,154.100000,0.042553,0.000000
8,154.100000,0.042553,0.000000
9,154.100000,0.049309,0.000000
0,155.100000,0.844963,0.000000
1,155.100000,0.080443,0.000000
2,155.100000,0.049295,0.000000
3,155.100000,0.014598,0.000000
4,155.100000,0.042553,0.000000
5,155.100000,0.059833,0.000000
6,155.100000,0.042553,0.000000
7,155.100000,0.042553,0.000000
8,155.100000,0.042553,0.000000
9,155.100000,0.049289,0.000000
0,156.100000,0.844963,0.000000
1,156.100000,0.080410,0.000000
2,156.100000,0.049297,0.000000
3,156.100000,0.014577,0.000000
4,156.100000,0.042553,0.000000
5,156.100000,0.059833,0.000000
6,156.100000,0.042554,0.000000
7,156.100000,0.042553,0.000000
8,156.100000,0.042553,0.000000
9,156.100000,0.049293,0.000000
